Open,High,Low,Close,Volume,Date,WM2NS
685.994,689.302,684.398,686.164,246228888.8,30/09/1996,3719.3
692.928,697.016,691.894,696.134,232541111,07/10/1996,3765.4
699.198,702.154,696.582,699.238,217391111.4,14/10/1996,3768.1
705.784,709.23,703.36,706.928,251843333.4,21/10/1996,3761.1
705.38,706.984,701.084,702.862,224798888.8,28/10/1996,3742.8
701.74,705.784,700.152,703.634,247644444.6,04/11/1996,3780.9
720.786,726.414,719.39,725.814,250563333.2,11/11/1996,3795.7
733.212,736.46,730.994,734.242,255505555.4,18/11/1996,3800.8
742.922,748.03,741.818,746.924,269420000,25/11/1996,3783.6
756.2525,758.68,753.125,756.135,185093055.8,02/12/1996,3816.3
746.784,750.388,739.028,745.424,264504444.6,09/12/1996,3840.3
739.2,741.982,730.088,733.438,259927777.4,16/12/1996,3839.2
734.638,742.46,732.662,739.826,282706666.6,23/12/1996,3841.7
752.64,756.5125,751.3725,754.3725,140644444.5,30/12/1996,3836.3
744.9075,749.5775,737.78,743.3575,256570833.3,06/01/1997,3874.1
752.728,757.832,748.382,755.1,293594444.4,13/01/1997,3861.2
768.298,774.298,766.478,771.736,285443333.2,20/01/1997,3841.2
778.746,782.852,772.11,776.41,314917777.6,27/01/1997,3804.4
774.574,782.438,773.312,778.916,289586666.8,03/02/1997,3820.8
784.796,789.104,778.888,784.536,291023333.4,10/02/1997,3842.8
797.4025,804.375,795.365,803.165,296143055.5,17/02/1997,3839.8
808.366,812.408,803.26,808.726,269620000.2,24/02/1997,3823.1
802.79,804.448,795,799.782,279058888.8,03/03/1997,3847.2
798.356,805.376,796.13,802.024,287527777.6,10/03/1997,3879.7
802.396,804.732,794.764,798.808,275312222.2,17/03/1997,3877.9
787.578,790.502,781.396,786.614,287902222.2,24/03/1997,3858.1
786.085,789.865,774.6525,777.6425,281508333,31/03/1997,3878
755.018,758.98,749.038,756.02,276706666.6,07/04/1997,3930.6
756.968,760.316,749.268,753.288,241695555.6,14/04/1997,3934.1
758.018,764.424,754.872,761.346,264021111,21/04/1997,3920
769.034,775.558,765.89,771.552,256589999.8,28/04/1997,3856.7
795.97,808.96,793.542,807.436,290368889,05/05/1997,3870
823.732,831.078,818.36,825.216,283715555.6,12/05/1997,3871.5
835.692,840.006,830.722,834.814,253867777.6,19/05/1997,3866.3
837.485,844.8075,832.7875,840.925,254937500,26/05/1997,3858
847.262,850.93,840.652,847.128,262137777.6,02/06/1997,3884
846.678,853.876,844.362,849.988,266796666.4,09/06/1997,3918.6
874.9,882.982,874.206,881.094,291504444.4,16/06/1997,3912.5
894.814,898.516,887.682,891.758,301971111.2,23/06/1997,3878.9
886.986,895.874,880.736,888.29,297727777.8,30/06/1997,3886
899.28,909.7525,897.3225,906.045,272863889,07/07/1997,3946.3
913.79,919.77,908.696,915.026,294718889,14/07/1997,3928.6
925.528,929.884,917.64,924.44,324913333.4,21/07/1997,3910.1
932.514,941.262,929.022,937.216,306218888.8,28/07/1997,3893.1
946.492,952.64,941.214,949.266,292287777.8,04/08/1997,3940.2
949.544,954.1,940.074,946.884,301188889,11/08/1997,3954.9
922.226,929.234,910.654,917.324,296570000,18/08/1997,3958.2
925.29,932.162,916.226,926.822,268338888.8,25/08/1997,3939.5
912.6375,915.47,902.755,907.465,255759722.5,01/09/1997,3957.2
922.966,934.742,921.006,929.312,289230000,08/09/1997,3988.1
924.07,929.1,914.942,921.784,289668889.2,15/09/1997,3979.6
941.242,953.816,939.834,948.374,323966666.6,22/09/1997,3944.9
946.994,952.592,941.874,946.576,296634444.6,29/09/1997,3930.4
956.304,964.394,953.532,960.174,308878889,06/10/1997,3986.7
973.45,977.008,966.862,972.532,281377777.8,13/10/1997,3984.5
960.698,965.494,949.68,958.204,302390000,20/10/1997,3984.1
957.742,963.068,935.942,942.018,360047778,27/10/1997,3955.4
907.26,928.112,898.226,919.66,432805555.2,03/11/1997,3991.4
937.61,941.56,928.126,934.038,296031111.2,10/11/1997,4015.2
919.176,930.012,913.854,924.19,320806666.6,17/11/1997,4018
950.218,956.88,943.334,950.312,310292222.2,24/11/1997,4003
951.1325,961.21,950.6425,958.1575,257640277.8,01/12/1997,4032.4
976.024,982.458,971.206,977.542,320901111.4,08/12/1997,4053.3
967.254,971.044,957.754,963.458,327735555.6,15/12/1997,4051.2
959.81,964.974,949.872,957.872,353884444.6,22/12/1997,4054.1
940.4975,947.8325,935.1925,940.41,191543055.8,29/12/1997,4055.4
967.415,975.8825,963.8725,973.345,272441666.8,05/01/1998,4100
958.278,960.59,940.988,950.706,376640000,12/01/1998,4082.5
950,958.33,947.0525,955.575,345715278,19/01/1998,4064.6
966.31,971.498,957.872,965.398,345374444.8,26/01/1998,4028.7
973.84,986.88,972.08,982.704,386230000,02/02/1998,4041.3
1006.034,1011.512,1001.248,1007.928,353997777.6,09/02/1998,4078.1
1018.475,1023.325,1013.3375,1020.8125,331322222,16/02/1998,4081.5
1027.484,1033.184,1024.572,1031.094,326526666.8,23/02/1998,4077.1
1041.922,1047.768,1037.68,1043.834,334828888.8,02/03/1998,4101.2
1047.558,1053.122,1040.418,1048.48,355012222.2,09/03/1998,4141.9
1064.712,1072.192,1063.05,1070.104,336544444.4,16/03/1998,4142.2
1086.828,1091.596,1083.8,1090.084,362283333.4,23/03/1998,4119.2
1099.874,1106.476,1093.31,1099.484,329847777.6,30/03/1998,4118.8
1109.232,1119.736,1107.244,1114.798,367363333.2,06/04/1998,4194.6
1110.8125,1113.795,1100.725,1107.89,333404166.8,13/04/1998,4208.4
1115.13,1120.554,1110.074,1117.922,362866666.6,20/04/1998,4197.5
1121.668,1124.776,1108.958,1114.246,371713333.4,27/04/1998,4127.3
1099.806,1112.538,1098.704,1106.91,349628888.8,04/05/1998,4139.5
1109.154,1115.318,1101.728,1106.068,322348889,11/05/1998,4146.6
1113.478,1118.662,1107.048,1113.314,324877777.8,18/05/1998,4143.6
1112.26,1118.48,1108.315,1113.4225,298513889,25/05/1998,4125.3
1097.028,1102.594,1086.5,1093.13,322976666.6,01/06/1998,4156.3
1095.178,1105.13,1091.4,1100.072,317189999.8,08/06/1998,4193.3
1107.966,1111.56,1094.74,1100.224,336623333.2,15/06/1998,4192.9
1095.746,1106.016,1092.496,1100.986,360721111.2,22/06/1998,4159
1123.612,1135.582,1121.678,1130.668,347366667,29/06/1998,4145.3
1141.8275,1148.8125,1138.46,1146.5375,344966666.8,06/07/1998,4224.6
1160.254,1165.398,1154.926,1161.824,338520000,13/07/1998,4202.6
1177.664,1184.788,1174.386,1181.446,364512222.4,20/07/1998,4188.4
1158.76,1163.36,1143.06,1151.394,384410000,27/07/1998,4165.8
1133.268,1138.732,1118.264,1126.302,366851111.2,03/08/1998,4201.4
1089.014,1098.168,1074.118,1083.154,423431111.2,10/08/1998,4232.6
1074.8,1085.386,1062.038,1074.906,375023333.4,17/08/1998,4226.4
1091.154,1098.45,1080.862,1092.048,358851111.4,24/08/1998,4206.2
1066.982,1073.79,1035.474,1040.81,448377777.6,31/08/1998,4213.2
981.0675,998.945,963.5525,985.2225,523888889,07/09/1998,4274.9
998.56,1020.964,985.172,1009.726,436988889.2,14/09/1998,4278.5
1030.368,1035.496,1014.492,1029.202,402353333.4,21/09/1998,4252.2
1041.416,1055.888,1031.07,1046.376,425311111,28/09/1998,4214.6
1020.742,1026.078,994.662,1008.716,464477777.8,05/10/1998,4279.3
977.532,994.048,958.542,979.362,500722222,12/10/1998,4290.1
1020.39,1039.23,1015.438,1033.326,471433333.4,19/10/1998,4299.9
1069.078,1079.562,1063.152,1071.064,411749999.8,26/10/1998,4280.3
1078.07,1092.84,1074.652,1085.926,408911111.2,02/11/1998,4306.8
1123.194,1131.678,1116.182,1126.914,401298889,09/11/1998,4348.7
1124.568,1132.65,1119.646,1125.702,363016666.4,16/11/1998,4355.6
1147.166,1160.618,1144.664,1157.634,391556667,23/11/1998,4333.5
1187.6,1191.0375,1177.91,1181.455,318698611.3,30/11/1998,4348.6
1167.408,1178.772,1156.906,1172.222,410733333.2,07/12/1998,4394.8
1176.81,1179.374,1160.5,1167.51,400133333.4,14/12/1998,4397.2
1166.796,1181.784,1164.826,1179.124,425244444.6,21/12/1998,4401.5
1215.305,1225.0875,1210.5775,1220.9675,299519444.5,28/12/1998,4397.7
1232.115,1243.195,1224.01,1232.7675,385681944.5,04/01/1999,4439.6
1258.008,1269.082,1249.144,1265.164,486744444.4,11/01/1999,4432.7
1237.495,1248.0675,1216.37,1232.34,462083333.5,18/01/1999,4421.3
1242.446,1250.934,1231.214,1240.59,452533333.4,25/01/1999,4374
1254.894,1269.276,1249.292,1262.698,483933333.4,01/02/1999,4384.7
1258.99,1264.11,1243.09,1253.144,461533333.2,08/02/1999,4420
1234.375,1244.71,1219.06,1230.965,411763889,15/02/1999,4422.9
1234.506,1252.148,1228.6,1242.908,394417777.8,22/02/1999,4414.3
1256.016,1260.612,1237.686,1248.82,420855555.4,01/03/1999,4423.5
1242.294,1257.23,1236.764,1251.608,425077777.8,08/03/1999,4464.2
1288.336,1299.816,1283.462,1293.242,455933333.4,15/03/1999,4459.6
1305.46,1312.588,1296.57,1303.41,434233333.4,22/03/1999,4448
1280.106,1291.554,1268.506,1282.738,423611111.2,29/03/1999,4443.8
1297.7525,1309.8575,1289.405,1300.49,423902778,05/04/1999,4520.1
1331.646,1342.066,1322.796,1339.148,442366666.6,12/04/1999,4524.6
1335.752,1343.432,1314.94,1321.918,563266666.6,19/04/1999,4529.4
1329.49,1345.694,1324.868,1343.6,476688888.8,26/04/1999,4466.9
1350.352,1360.678,1337.048,1349.27,510544444.6,03/05/1999,4449.3
1342.198,1349.664,1327.338,1339.332,478911111,10/05/1999,4471.1
1353.054,1362.17,1338.244,1352.892,427977777.6,17/05/1999,4465.3
1337.232,1342.812,1323.812,1330.664,416444444.6,24/05/1999,4445.9
1294.305,1307.7825,1280.3825,1293.1025,438730555.8,31/05/1999,4467.6
1303.64,1313.452,1295.708,1310.176,387800000,07/06/1999,4514.1
1313.39,1318.626,1300.184,1305.286,381333333.6,14/06/1999,4511.6
1321.662,1336.134,1317.812,1332.662,422755555.6,21/06/1999,4491
1329.804,1336.574,1318.898,1326.276,379452222.6,28/06/1999,4463.4
1359.1175,1374.615,1351.8875,1374.085,471398611.3,05/07/1999,4523.4
1394.58,1402.904,1389.568,1396.156,414555555.4,12/07/1999,4537.2
1403.846,1409.62,1396.63,1405.556,407481111.2,19/07/1999,4517.7
1376.39,1379.924,1359.574,1364.412,395114444.4,26/07/1999,4498.5
1349.148,1360.048,1337.962,1345.208,396794444.2,02/08/1999,4519.8
1313.912,1320.684,1299.164,1307.862,419044444.6,09/08/1999,4555.8
1301.4,1314.586,1293.178,1307.994,405483333.4,16/08/1999,4553.5
1333.594,1343.602,1327.288,1339.484,378033333.2,23/08/1999,4527.6
1363.158,1370.856,1348.902,1355.918,387138888.8,30/08/1999,4517.1
1323.6525,1338.315,1312.835,1331.9575,405583333,06/09/1999,4572.9
1350.232,1354.702,1341.752,1347.61,416311111.2,13/09/1999,4576.2
1330.458,1337.974,1319.528,1328.738,410077778,20/09/1999,4558.3
1302.276,1308.632,1283.656,1291.834,464855555.8,27/09/1999,4513.5
1279.88,1290.692,1268.276,1284.138,495388889,04/10/1999,4566.9
1317.002,1329.152,1309.352,1323.124,471322222.2,11/10/1999,4579.7
1292.926,1295.086,1268.262,1276.71,469266666.6,18/10/1999,4584.5
1278.028,1293.736,1270.148,1285.928,509244444.6,25/10/1999,4555
1315.524,1337.158,1311.108,1327.622,549444444.2,01/11/1999,4576.8
1357.932,1373.464,1355.518,1362.51,512744444.4,08/11/1999,4609.1
1378.654,1387.962,1370.888,1382.13,491800000.2,15/11/1999,4616.7
1414.422,1423.81,1409.146,1419.732,521366666.6,22/11/1999,4603.8
1414.82,1421.37,1405.415,1411.5425,394322222.3,29/11/1999,4606.4
1407.36,1420.264,1399.868,1410.492,517711111,06/12/1999,4649
1412.306,1420.812,1404.054,1410.684,569966666.6,13/12/1999,4655.5
1414.304,1423.948,1407.204,1414.88,598488889,20/12/1999,4667.7
1436.4975,1450.28,1432.7225,1446.215,453430555.5,27/12/1999,4668.1
1463.392,1470.442,1454.962,1462.012,342643333.6,03/01/2000,4697.4
1420.334,1437.244,1401.882,1420.81,608533333.6,10/01/2000,4699.2
1444.5225,1457.115,1435.8575,1446.41,570124999.8,17/01/2000,4688.2
1452.624,1459.904,1434.708,1439.9,618977777.8,24/01/2000,4652
1394.874,1407.778,1373.196,1393.46,601122222.2,31/01/2000,4634.7
1412.44,1424.388,1404.152,1418.396,569922222.2,07/02/2000,4684.6
1416.322,1424.048,1400.348,1409.464,567777777.8,14/02/2000,4675.3
1391.98,1400.185,1371.805,1381.0175,581666666.8,21/02/2000,4668.5
1349.148,1363.196,1331.684,1349.54,586711111.2,28/02/2000,4666.4
1376.918,1392.054,1370.266,1385.564,650700000.2,06/03/2000,4722.6
1382.072,1397.334,1362.28,1380.54,643888889,13/03/2000,4731.4
1411.572,1439.848,1402.02,1426.172,677222222.4,20/03/2000,4744.2
1501.19,1523.8,1492.214,1514.636,574711111.4,27/03/2000,4727
1505.322,1518.638,1490.102,1501.744,607055555.4,03/04/2000,4783.4
1501.154,1518.126,1477.304,1500.85,597673333.2,10/04/2000,4831.1
1453.858,1468.288,1415.634,1433.254,629300000,17/04/2000,4842.8
1426.265,1439.8325,1412.82,1433.37,538291666.5,24/04/2000,4800.6
1457.128,1476.99,1444.446,1464.806,570288888.8,01/05/2000,4738
1434.368,1440.838,1414.13,1425.552,502444444.4,08/05/2000,4738.1
1409.626,1427.04,1396.878,1415.264,507711111.2,15/05/2000,4739.6
1442.072,1448.448,1419.898,1431.744,478511111,22/05/2000,4723.6
1388.7875,1402.1475,1369.55,1383.1125,517958333.3,29/05/2000,4719.9
1429.426,1453.252,1425.522,1447.35,529533333.4,05/06/2000,4777.3
1463.09,1471.45,1453.448,1458.764,468788889,12/06/2000,4776.7
1465.834,1481.156,1458.836,1473.834,561055555.6,19/06/2000,4762.5
1466.948,1473.648,1453.2,1460.81,533377778,26/06/2000,4721.5
1451.534,1462.076,1445.058,1454.38,573344444.6,03/07/2000,4764.4
1462.835,1475.4675,1453.36,1464.355,519027777.8,10/07/2000,4796.6
1491.048,1503.032,1488.166,1498.022,541677777.6,17/07/2000,4776.1
1492.39,1497.898,1478.988,1483.15,525655555.4,24/07/2000,4754.9
1452.138,1461.988,1438.928,1445.446,588244444.4,31/07/2000,4758.5
1444.624,1458.61,1439.982,1454.322,537733333.4,07/08/2000,4814.3
1473.416,1483.472,1465.056,1475.864,511811111.2,14/08/2000,4806.2
1488.726,1498.168,1483.69,1490.31,477899999.8,21/08/2000,4807.7
1503.668,1512.846,1499.946,1506.59,438455555.8,28/08/2000,4792.7
1511.05,1520.15,1505.9175,1512.72,477541666.8,04/09/2000,4839.2
1503.422,1509.598,1492.294,1497.12,519933333.2,11/09/2000,4861.8
1480.568,1485.454,1466.43,1471.618,589377777.8,18/09/2000,4851.8
1450.704,1456.178,1433.914,1449.608,600244444.4,25/09/2000,4802.4
1437.524,1450.168,1427.318,1436.962,637311111.2,02/10/2000,4833.2
1428.456,1438.394,1412.586,1421.616,589811111.2,09/10/2000,4866.9
1371.518,1384.886,1350.744,1366.036,672155555.4,16/10/2000,4872.8
1370.482,1388.6,1352.04,1374.714,680588889,23/10/2000,4842.1
1380.566,1395.484,1365.828,1381.142,672311111.2,30/10/2000,4828.9
1421.272,1433.378,1415.794,1427.564,629944444.4,06/11/2000,4881
1407.892,1409.78,1379.262,1391.706,554777777.8,13/11/2000,4880.6
1372.812,1386.67,1358.724,1371.084,574233333.6,20/11/2000,4880.6
1338.525,1352.3875,1329.91,1340.1125,479343055.5,27/11/2000,4883.8
1331.42,1343.966,1315.28,1326.634,546114444.4,04/12/2000,4919.6
1353.282,1375.196,1343.614,1364.328,665366666.8,11/12/2000,4932.7
1352.89,1359.866,1337.352,1341.398,676755555.6,18/12/2000,4948.2
1292.04,1310.83,1273.8225,1287.7875,733819444.5,25/12/2000,4956
1321.075,1331,1313.9725,1324.6525,548611111.5,01/01/2001,4984.9
1316.56,1330.28,1290.21,1311.676,854155555.4,08/01/2001,5008.8
1309.1875,1322.72,1300.9325,1314.86,718750000,15/01/2001,5004.4
1333.074,1347.122,1327.346,1337.906,730177777.8,22/01/2001,4976.5
1356.006,1364.61,1348.93,1360.266,661188889,29/01/2001,4930.5
1365.37,1372.698,1354.68,1363.398,625033333.4,05/02/2001,4990.9
1338.992,1345.924,1328.068,1334.15,604411111.2,12/02/2001,4998.8
1322.91,1328.8125,1307.8325,1315.715,643944444.3,19/02/2001,5007.7
1266.884,1274.116,1243.416,1260.108,672077777.8,26/02/2001,5011
1248.188,1254.23,1230.038,1242.94,650833333.2,05/03/2001,5080
1251.052,1259.188,1231.602,1238.802,628111111.2,12/03/2001,5092
1173.724,1184.918,1157.876,1171.854,743062222.2,19/03/2001,5096.9
1138.596,1151.214,1119.906,1134.972,753894444.4,26/03/2001,5087.5
1159.286,1171.904,1143.278,1157.922,713088889,02/04/2001,5140
1127.09,1142.482,1108.22,1125.434,723254444.4,09/04/2001,5196.1
1163.84,1181.0775,1155.74,1174.3625,646638888.8,16/04/2001,5223.5
1221.266,1238.212,1209.196,1230.2,762955555.6,23/04/2001,5173.7
1230.03,1247.314,1224.706,1235.05,680377777.8,30/04/2001,5102
1259.704,1268.868,1246.464,1262.514,632500000.2,07/05/2001,5120.7
1256.86,1261.264,1247.44,1253.302,551088889,14/05/2001,5115.1
1272.76,1289.066,1268.01,1285.542,682044444.2,21/05/2001,5110.3
1301.1075,1303.38,1288.3075,1292.3725,600555555.5,28/05/2001,5090.8
1262.078,1268.154,1252.536,1259.922,584744444.4,04/06/2001,5165.5
1272.526,1277.924,1262.084,1269.982,540511110.8,11/06/2001,5171.2
1237.214,1241.016,1221.52,1228.022,687794444.6,18/06/2001,5177.7
1221.308,1232.238,1214.608,1223.342,702346666.8,25/06/2001,5123.5
1219.41,1230.426,1213.634,1223.026,738773333.4,02/07/2001,5164.6
1220.2475,1223.04,1206.7675,1210.765,508251389,09/07/2001,5207.3
1196.86,1207.356,1186.446,1197.594,689266666.6,16/07/2001,5201.9
1210.094,1217.15,1199.562,1207.81,672855555.6,23/07/2001,5171.1
1192.384,1200.808,1183.174,1195.082,624188889,30/07/2001,5169.1
1213.356,1221.43,1206.744,1212.548,604377777.6,06/08/2001,5232.4
1192.398,1197.242,1181.252,1190.562,559922222,13/08/2001,5231.3
1179.934,1184.974,1168.992,1175.958,550777777.8,20/08/2001,5227.5
1168.2,1178.054,1162.204,1169.76,558311111.2,27/08/2001,5206.1
1154.5875,1160.0525,1139.95,1143.17,559430555.8,03/09/2001,5249.6
1118.088,1125.2,1101.004,1109.88,735933333.4,10/09/2001,5295.6
1092.54,1092.54,1037.46,1038.77,1294905556,17/09/2001,5457.2
1007.59,1018.882,981.782,1000.526,1093295555,24/09/2001,5318.5
1016.462,1027.646,1008.912,1023.482,823000000,01/10/2001,5301.2
1060.63,1070.91,1050.83,1065.412,758911111.2,08/10/2001,5334.9
1077.852,1086.646,1067.584,1083.36,733431111.2,15/10/2001,5336.9
1081.34,1090.562,1071.254,1081.324,702911111.2,22/10/2001,5311.7
1092.916,1100.912,1079.938,1090.596,707611111,29/10/2001,5296.3
1073.834,1087.01,1065.65,1078.742,706322222.4,05/11/2001,5370
1115.27,1125.366,1106.642,1118.368,707800000.2,12/11/2001,5376.5
1135.904,1145.692,1130.966,1142.45,769133333.6,19/11/2001,5388.6
1145.2725,1151.01,1138.505,1146.8625,541611111,26/11/2001,5383.1
1143.018,1147.26,1131.256,1137.514,737100000,03/12/2001,5419.1
1153.886,1163.436,1145.876,1156.098,782066666.6,10/12/2001,5456
1131.246,1139.024,1123.074,1130.132,766177777.8,17/12/2001,5478.3
1142.332,1148.85,1138.718,1144.39,718118888.8,24/12/2001,5456.1
1153.0425,1160.5275,1149.7975,1153.9,490055555.5,31/12/2001,5474.6
1160.1325,1168.365,1154.3025,1164.335,748777778,07/01/2002,5499.4
1156.578,1161.36,1148.76,1151.282,723122222.4,14/01/2002,5476.7
1137.7625,1143.2875,1129.0975,1135.055,775388888.8,21/01/2002,5444
1128.1,1136.728,1123.6,1129.196,763944444.6,28/01/2002,5401.1
1119.934,1126.774,1100.892,1112.21,910377778,04/02/2002,5454
1088.872,1099.376,1082.678,1092.372,824111111,11/02/2002,5466.9
1113.6075,1118.7625,1106.5025,1111.6675,686361111,18/02/2002,5474.7
1091.258,1102.128,1080.214,1092.308,754311111.4,25/02/2002,5461.2
1113.442,1129.062,1109.674,1122.324,793999999.8,04/03/2002,5511.4
1156.92,1167.352,1151.54,1159.804,803355555.4,11/03/2002,5524.7
1161.426,1166.176,1153.722,1160.884,725622222.2,18/03/2002,5526.5
1157.996,1161.372,1146.622,1151.26,688922222,25/03/2002,5485.8
1140.5825,1149.06,1136.0975,1144.25,639194444.5,01/04/2002,5534
1131.554,1134.912,1121.346,1127.304,653966666.6,08/04/2002,5561.3
1117.652,1123.63,1107.82,1113.104,732377777.6,15/04/2002,5577
1121.326,1129.376,1112.684,1122.382,716033333.4,22/04/2002,5534
1093.946,1097.942,1083.238,1085.47,774222222.2,29/04/2002,5462.6
1077.364,1084.576,1065.95,1074.808,761233333.4,06/05/2002,5502.5
1063.802,1077.342,1055.702,1068.18,696688889,13/05/2002,5504.4
1093.546,1102.882,1088.01,1097.01,706166666.6,20/05/2002,5504.5
1088.715,1094.9375,1079.365,1086.7,613208333.3,27/05/2002,5484.4
1071.566,1076.196,1059.358,1062.938,662944444.4,03/06/2002,5519.6
1037.59,1043.454,1026.842,1035.602,770633333.4,10/06/2002,5547.4
1016.218,1026.018,1002.508,1017.372,799913333.4,17/06/2002,5561.2
1017.746,1022.034,1001.978,1009.056,774300000.2,24/06/2002,5508.7
984.57,994.046,969.322,979.756,997676666.4,01/07/2002,5539.7
964.94,976.395,951.8275,967.0225,727027778,08/07/2002,5589.5
939.808,944.166,912.622,927.998,1047608889,15/07/2002,5586.3
890.75,897.732,865.618,871.228,1227628889,22/07/2002,5566.2
830.5,855.53,815.336,846.322,1246225556,29/07/2002,5565.8
892.4,896.406,868.89,879.58,945694444.2,05/08/2002,5631.4
875.662,896.322,869.414,890.848,775844444.4,12/08/2002,5628.3
913.33,930.352,904.282,922.71,766855555.4,19/08/2002,5626
948.21,956.158,935.44,947.66,680333333.2,26/08/2002,5595.6
929.61,935.845,914.2675,921.64,646569444.5,02/09/2002,5627.7
892.112,902.396,877.162,889.49,708700000.2,09/09/2002,5676
899.952,905.59,889.954,897.37,610777777.6,16/09/2002,5676.2
864.558,869.06,847.542,853.078,849722222.4,23/09/2002,5614.4
834.99,843.368,820.508,831.31,911212222.2,30/09/2002,5618
821.298,834.798,806.726,816.126,948525555.6,07/10/2002,5683.3
799.966,820.316,791.244,811.198,996457777.8,14/10/2002,5695.8
869.264,887.052,859.476,880.92,910165555.8,21/10/2002,5690.6
893.234,900.79,879.68,891.336,840741111.2,28/10/2002,5667.9
889.962,902.55,881.104,893.586,854400000,04/11/2002,5737
908.978,914.02,894.968,902.546,783833333.2,11/11/2002,5750.7
891.154,903.44,885.12,895.988,782466666.8,18/11/2002,5772.7
915.112,926.004,910.778,921.614,941177777.6,25/11/2002,5728.6
930.34,942.345,922.1775,930.755,715188889.3,02/12/2002,5786.3
918.328,921.796,904.414,909.822,765488889,09/12/2002,5797.7
898.494,907.052,892.688,902.174,714377777.6,16/12/2002,5817.1
896.68,902.724,889.278,894.3,775414444.2,23/12/2002,5801.1
888.7275,893.4575,880.905,884.23,416056944.5,30/12/2002,5796.5
894.2075,908.495,890.2325,906.6125,678388888.8,06/01/2003,5838.3
923.404,929.998,915.578,922.852,828311110.8,13/01/2003,5815.8
922.685,926.22,912.355,916.565,792263889,20/01/2003,5800.3
883.3,887.456,869.222,872.44,850138888.8,27/01/2003,5748.4
854.138,863.586,846.624,856.706,822425555.6,03/02/2003,5775.9
843.99,849.814,833.156,839.12,760922222,10/02/2003,5819.3
825.305,832.82,816.225,825.035,758527777.8,17/02/2003,5849.7
843.292,850.772,834.776,842.83,683100000.2,24/02/2003,5800
835.426,844.236,828.558,835.872,747566666.6,03/03/2003,5845.4
827.528,830.718,815.722,822.062,723555555.6,10/03/2003,5885.1
815.512,830.928,809.764,826.576,900702222.4,17/03/2003,5902
874.978,882.644,863.088,875.232,849367777.8,24/03/2003,5856.4
868.188,872.64,858.332,864.978,734277777.8,31/03/2003,5884
868.572,883.872,867.106,874.922,791788889,07/04/2003,5956
872.818,882.168,867.476,873.878,675222222,14/04/2003,5965.2
887.3825,894.97,881.7875,889.0775,777375000,21/04/2003,5948.9
906.528,916.016,899.922,911.094,839477777.6,28/04/2003,5890.3
919.196,926.074,912.506,921.538,856912222.4,05/05/2003,5952.1
928.848,937.412,924.416,932.56,807333333.2,12/05/2003,5945.5
943.532,947.196,934.354,938.664,801088889,19/05/2003,5936.3
923.9475,929.9225,919.23,927.06,779527777.8,26/05/2003,5909.6
950.23,963.744,947.382,956.986,903122222.2,02/06/2003,5957.4
980.54,989.292,974.384,982.326,878466666.8,09/06/2003,5995.5
989.074,999.368,984.338,996.036,773999999.8,16/06/2003,6022.9
1004.576,1007.89,995.098,998.756,843866666.8,23/06/2003,5966.4
980.49,987.7,975.126,979.062,787766666.8,30/06/2003,5983.9
984.0675,994.4,978.365,991.5475,720069444.5,07/07/2003,6075.6
1000.262,1007.566,993.474,1000.15,812333333.2,14/07/2003,6046
994.666,998.93,984.382,989.672,829044444.4,21/07/2003,6019.3
987.16,995.686,981.604,990.704,787500000,28/07/2003,5997.9
988.75,994.382,980.65,986.01,802011111.2,04/08/2003,6094.5
973.414,979.896,967.534,972.968,704533333.2,11/08/2003,6098.1
987.23,993.512,983.776,991.06,587985555.6,18/08/2003,6133
999.744,1004.218,994.356,998.538,688788889,25/08/2003,6040.9
997.5175,1002.2375,991.96,1001.0925,602833333.3,01/09/2003,6072.4
1021.126,1028.544,1017.898,1025.852,818277777.6,08/09/2003,6113
1020.156,1023.026,1012.62,1016.79,746755555.6,15/09/2003,6104.4
1029.196,1035.55,1023.056,1030.798,781956666.8,22/09/2003,6033.5
1012.27,1017.252,1005.024,1009.022,802966666.8,29/09/2003,6001.5
1014.172,1024.492,1009.82,1019.726,780266666.8,06/10/2003,6066
1036.834,1043.466,1032.962,1039.034,696588889,13/10/2003,6066.8
1046.196,1050.56,1040.146,1046.062,748366666.6,20/10/2003,6060.1
1036.75,1040.312,1028.82,1034.04,837955555.6,27/10/2003,6013.1
1044.736,1052.792,1043.19,1050.314,855400000,03/11/2003,6048.3
1055.068,1057.708,1048.252,1052.686,773044444.6,10/11/2003,6081.2
1052.2,1056.19,1045.276,1051.498,736133333.2,17/11/2003,6100.7
1037.83,1045.77,1033.61,1039.52,731533333.6,24/11/2003,6045.1
1055.655,1061.9,1053.14,1060.165,596336111,01/12/2003,6086.3
1066.538,1071.04,1062.804,1066.374,752533333.2,08/12/2003,6101.9
1066.776,1073.228,1061.452,1066.524,788277777.8,15/12/2003,6107.7
1079.498,1085.196,1077.198,1084.478,830944444.2,22/12/2003,6098.3
1094.7225,1100.325,1093.5975,1098.8575,427531944.5,29/12/2003,6085.3
1109.88,1115.845,1106.545,1113.065,662708333.5,05/01/2004,6118.4
1125.2,1128.496,1120.32,1126.202,922077777.8,12/01/2004,6082.1
1127.755,1134.19,1123.25,1130.905,906472222.3,19/01/2004,6062
1142.342,1149.668,1138.176,1145.45,910144444.2,26/01/2004,6008.7
1138.628,1143.104,1129.706,1134.606,963466666.4,02/02/2004,6037
1133.832,1138.378,1129.622,1134.742,828822222.2,09/02/2004,6074.4
