Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-08-17,1294.42,1313.15,1274.86,1298.2,12595566667
2008-08-24,1298.14,1300.22,1261.16,1292.2,11287633333
2008-08-31,1290.47,1300.68,1263.21,1282.83,9805655555
2008-09-07,1287.83,1303.04,1217.23,1242.31,11150066666
2008-09-14,1249.5,1274.42,1211.54,1251.7,19121066666
2008-09-21,1250.92,1265.12,1133.5,1255.08,25911705555
2008-09-28,1255.37,1255.37,1179.79,1213.27,14797483333
2008-10-05,1209.07,1209.07,1098.14,1099.23,17237016667
2008-10-12,1097.56,1097.56,839.8,899.22,23342661111
2008-10-19,912.75,1044.31,865.83,940.55,20296650000
2008-10-26,943.51,985.44,852.85,876.77,16769666667
2008-11-02,874.28,984.38,845.27,968.75,17946100001
2008-11-09,968.67,1007.51,899.73,930.99,14713377778
2008-11-16,936.75,951.95,818.69,873.29,16147038889
2008-11-23,873.23,882.29,741.02,800.03,20414000000
2008-11-30,801.2,896.25,801.2,896.24,12981255556
2008-12-07,888.61,888.61,815.69,876.07,16927638889
2008-12-14,882.71,918.57,851.35,879.73,16479038888
2008-12-21,881.07,918.85,857.72,887.88,16266588889
2008-12-28,887.2,887.37,857.09,872.8,6860233332
2009-01-04,872.37,934.73,857.07,931.8,8429133333
2009-01-11,929.17,943.85,888.31,890.35,14010844445
2009-01-18,890.4,890.4,817.04,850.12,16829877778
2009-01-25,849.64,849.64,804.3,831.95,13621694444
2009-02-01,832.5,877.86,821.67,825.88,15561122221
2009-02-08,823.09,870.75,812.87,868.6,17271200001
2009-02-15,868.24,875.01,808.06,826.84,16691172222
2009-02-22,818.61,818.61,754.25,770.05,14225588888
2009-03-01,773.25,780.12,734.52,735.09,20974377779
2009-03-08,729.57,729.57,666.79,683.38,21091233333
2009-03-15,680.76,758.29,672.88,756.55,20720655556
2009-03-22,758.84,803.24,749.93,768.54,22120211110
2009-03-29,772.31,832.98,772.31,815.94,19313388890
2009-04-05,809.07,845.61,779.81,842.5,17463527777
2009-04-12,839.75,856.91,814.53,856.56,13835972222
2009-04-19,855.33,875.63,835.58,869.6,18998061112
2009-04-26,868.27,871.8,826.83,866.23,19675472222
2009-05-03,862.82,888.7,847.12,877.52,16787661112
2009-05-10,879.21,930.17,879.21,929.23,22088955556
2009-05-17,922.99,922.99,878.94,882.88,17604866667
2009-05-24,886.07,924.6,879.61,887,17610355557
2009-05-31,887,920.02,881.46,919.14,12864027777
2009-06-07,923.26,951.69,923.26,940.09,15729083333
2009-06-14,938.12,956.23,926.44,946.21,13517644444
2009-06-21,942.45,942.45,903.78,921.23,14205627778
2009-06-28,918.13,922,888.86,918.9,14221988889
2009-07-05,919.86,931.92,896.42,896.42,9272072222
2009-07-12,894.27,898.72,869.32,879.13,12981616667
2009-07-19,879.57,943.96,875.32,940.38,13292955556
2009-07-26,942.07,979.79,940.99,979.26,13898055555
2009-08-02,978.63,996.68,968.65,987.48,14708144444
2009-08-09,990.22,1018,990.22,1010.48,17855405556
2009-08-16,1008.89,1013.14,992.4,1004.09,14927122222
2009-08-23,998.18,1027.59,978.51,1026.13,12957361111
2009-08-30,1026.59,1039.47,1016.2,1028.93,15957172223
2009-09-06,1025.21,1028.45,991.97,1016.4,14684055555
2009-09-13,1018.67,1048.18,1018.67,1042.73,11417605556
2009-09-20,1040.15,1074.77,1035,1068.3,16797133334
2009-09-27,1067.14,1080.15,1041.17,1044.38,14114727777
2009-10-04,1045.38,1069.62,1019.95,1025.21,14472444444
2009-10-11,1026.87,1071.51,1025.92,1071.49,12407527778
2009-10-18,1071.63,1096.56,1066.71,1087.68,13167694445
2009-10-25,1088.22,1101.36,1074.31,1079.6,14217961110
2009-11-01,1080.36,1091.75,1033.38,1036.19,16893650000
2009-11-08,1036.18,1071.48,1029.38,1069.3,14695072222
2009-11-15,1072.31,1105.37,1072.31,1093.48,11719088889
2009-11-22,1094.13,1113.69,1086.81,1091.38,11451400000
2009-11-29,1094.86,1112.38,1083.74,1091.49,7182222222
2009-12-06,1091.07,1119.13,1086.25,1105.98,12598522222
2009-12-13,1105.52,1110.72,1085.89,1106.41,11530211110
2009-12-20,1107.84,1116.21,1093.88,1102.47,15757983332
2009-12-27,1105.31,1126.48,1105.31,1126.48,6696138888
2010-01-03,1127.53,1130.38,1114.81,1115.1,5312061111
2010-01-10,1116.56,1145.39,1116.56,1144.98,11730750000
2010-01-17,1145.96,1150.41,1131.39,1136.03,12120127778
2010-01-24,1136.03,1150.45,1090.18,1091.76,12565738889
2010-01-31,1092.4,1103.69,1071.59,1073.87,14109816667
2010-02-07,1073.89,1104.73,1044.5,1066.19,14117327778
2010-02-14,1065.51,1080.04,1056.51,1075.51,12231711112
2010-02-21,1079.13,1112.42,1079.13,1109.17,8979388889
2010-02-28,1110,1112.29,1086.02,1104.49,11650094444
2010-03-07,1105.36,1139.38,1105.36,1138.7,11117583333
2010-03-14,1138.4,1153.41,1134.9,1149.99,13348105555
2010-03-21,1148.53,1169.84,1141.45,1159.9,12746666666
2010-03-28,1157.25,1180.69,1152.88,1166.59,13197994445
2010-04-04,1167.71,1181.43,1165.77,1178.1,9417661111
2010-04-11,1178.71,1194.66,1175.12,1194.37,12393205556
2010-04-18,1194.94,1213.92,1186.77,1192.13,16596950000
2010-04-25,1192.06,1217.28,1183.68,1217.28,16111377777
2010-05-02,1217.07,1219.8,1181.62,1186.69,17529044444
2010-05-09,1188.58,1205.13,1065.79,1110.88,21344127777
2010-05-16,1122.27,1173.57,1122.27,1135.68,16088194444
2010-05-23,1136.52,1148.66,1055.9,1087.69,18133477777
2010-05-30,1084.78,1103.52,1040.78,1089.41,15357966666
2010-06-06,1087.3,1105.67,1060.5,1064.88,11930216667
2010-06-13,1065.84,1092.25,1042.17,1091.6,14915316667
2010-06-20,1095,1121.01,1089.03,1117.51,12881133333
2010-06-27,1122.79,1131.23,1067.89,1076.76,13054755557
2010-07-04,1077.5,1082.6,1010.91,1022.58,14169144444
2010-07-11,1028.09,1078.16,1018.35,1077.96,9820827777
2010-07-18,1077.23,1099.46,1063.32,1064.88,12465733332
2010-07-25,1066.85,1103.73,1056.88,1102.66,12723016666
2010-08-01,1102.89,1120.95,1088.01,1101.6,11864777778
2010-08-08,1107.53,1128.75,1107.17,1121.64,11009611110
2010-08-15,1122.8,1129.24,1076.69,1079.25,11289177778
2010-08-22,1077.49,1100.14,1063.91,1071.69,10492794444
2010-08-29,1073.36,1081.58,1039.7,1064.59,10975911111
2010-09-05,1062.9,1105.1,1040.88,1104.51,10329083333
2010-09-12,1102.6,1110.88,1091.15,1109.55,7100527777
2010-09-19,1113.38,1131.47,1113.38,1125.59,11034533332
2010-09-26,1126.57,1148.9,1122.79,1148.67,10790338888
2010-10-03,1148.64,1157.16,1132.09,1146.24,11215027778
2010-10-10,1144.96,1167.73,1131.87,1165.15,10848933334
2010-10-17,1165.32,1184.38,1155.71,1176.19,12358777778
2010-10-24,1176.83,1189.43,1159.71,1183.08,12711894445
2010-10-31,1184.74,1196.14,1171.7,1183.26,11434483334
2010-11-07,1185.71,1227.08,1177.65,1225.85,13329883333
2010-11-14,1223.24,1226.84,1194.08,1199.21,11939616668
2010-11-21,1200.44,1207.43,1173,1199.73,11603988888
2010-11-28,1198.07,1198.94,1176.91,1189.4,7122577778
2010-12-05,1189.08,1225.57,1173.64,1224.71,11784911112
2010-12-12,1223.87,1240.4,1219.5,1240.4,13430783333
2010-12-19,1242.52,1246.73,1232.85,1243.91,12372344444
2010-12-26,1245.76,1259.39,1241.51,1256.77,6015788889
2011-01-02,1254.66,1262.6,1251.48,1257.64,5808772222
2011-01-09,1257.62,1278.17,1257.62,1271.5,13141788889
2011-01-16,1270.84,1293.24,1262.18,1293.24,11825872222
2011-01-23,1293.22,1296.06,1271.26,1283.35,11055188888
2011-01-30,1283.29,1302.67,1275.1,1276.34,12864805555
2011-02-06,1276.5,1311,1276.5,1310.87,12070477778
2011-02-13,1311.85,1330.79,1311.74,1329.15,11172194445
2011-02-20,1328.73,1344.07,1324.61,1343.01,6993950000
2011-02-27,1338.91,1338.91,1294.26,1319.88,4284472223
2011-03-06,1321.61,1332.28,1302.58,1321.15,6679155555
2011-03-13,1322.72,1327.68,1291.99,1304.28,11482827778
2011-03-20,1301.19,1301.19,1249.05,1279.21,13280677779
2011-03-27,1281.65,1319.18,1281.65,1313.8,11161172222
2011-04-03,1315.45,1337.85,1305.26,1332.41,10165183334
2011-04-10,1333.56,1339.46,1322.94,1328.17,11048983333
2011-04-17,1329.01,1333.77,1302.42,1319.68,10945383333
2011-04-24,1313.35,1337.49,1294.7,1337.38,8851977778
2011-05-01,1337.14,1364.56,1331.47,1363.61,9787583333
2011-05-08,1365.21,1370.58,1329.17,1340.2,11313177778
2011-05-15,1340.2,1359.44,1332.03,1337.77,10855061111
2011-05-22,1334.77,1346.82,1318.51,1333.27,10841322224
2011-05-29,1333.07,1334.62,1311.8,1331.1,9775294446
2011-06-05,1331.1,1345.2,1297.9,1300.16,9002516666
2011-06-12,1300.26,1300.26,1268.28,1270.98,10306555556
2011-06-19,1271.31,1292.5,1258.07,1271.5,11370005556
2011-06-26,1271.5,1298.61,1262.87,1268.45,11048900000
2011-07-03,1268.44,1341.01,1267.53,1339.67,10836411112
2011-07-10,1339.59,1356.48,1330.92,1343.8,8305777779
2011-07-17,1343.31,1343.31,1306.51,1316.14,11538016667
2011-07-24,1315.94,1347,1295.92,1345.02,11416911111
2011-07-31,1344.32,1344.32,1282.86,1292.28,11686650000
2011-08-07,1292.59,1307.38,1168.09,1199.38,14634299999
2011-08-14,1198.48,1198.48,1101.54,1178.81,10736283333
2011-08-21,1178.86,1208.47,1122.05,1123.53,12297311113
2011-08-28,1123.55,1190.68,1121.09,1176.8,14749155555
2011-09-04,1177.91,1230.71,1170.56,1173.97,12917016667
2011-09-11,1173.97,1204.4,1140.13,1154.23,10331422221
2011-09-18,1153.5,1220.06,1136.07,1216.01,13647377778
2011-09-25,1214.99,1220.39,1114.22,1136.43,14245233333
2011-10-02,1136.91,1195.86,1131.07,1131.42,13778561111
2011-10-09,1131.21,1171.4,1074.77,1155.46,12541300001
2011-10-16,1158.15,1224.61,1158.15,1224.58,12655344444
2011-10-23,1224.47,1239.03,1191.48,1238.25,13243511111
2011-10-30,1238.72,1292.66,1221.06,1285.09,13645100000
2011-11-06,1284.96,1284.96,1215.42,1253.23,12636705556
2011-11-13,1253.21,1277.55,1226.64,1263.85,10761616666
2011-11-20,1263.85,1264.25,1209.43,1215.65,10737805555
2011-11-27,1215.62,1215.62,1158.66,1158.67,7458288889
2011-12-04,1158.67,1260.08,1158.67,1244.28,12043499999
2011-12-11,1244.33,1267.06,1231.47,1255.19,11206561111
2011-12-18,1255.05,1255.05,1209.47,1219.66,11764761112
2011-12-25,1219.74,1265.42,1202.37,1265.33,9111394445
2012-01-01,1265.02,1269.37,1248.64,1257.6,5016972222
2012-01-08,1258.86,1284.62,1258.86,1277.81,8616150000
2012-01-15,1277.83,1296.82,1274.55,1289.09,10707744444
2012-01-22,1290.22,1315.49,1290.22,1315.38,9158422222
2012-01-29,1315.29,1333.47,1306.06,1316.33,11336016667
2012-02-05,1316.16,1345.34,1300.49,1344.9,11737994444
2012-02-12,1344.32,1354.32,1335.92,1342.64,10725755555
2012-02-19,1343.06,1363.4,1340.8,1361.23,10785788889
2012-02-26,1361.22,1368.92,1352.28,1365.74,8178177777
2012-03-04,1365.2,1378.04,1354.92,1369.63,10507283334
2012-03-11,1369.59,1374.76,1340.03,1370.87,10213027779
2012-03-18,1370.78,1405.88,1366.69,1404.17,11892344445
2012-03-25,1404.17,1414,1386.87,1397.11,10230544445
2012-04-01,1397.11,1419.15,1391.56,1408.47,10273488889
2012-04-08,1408.47,1422.38,1392.92,1398.08,8131183333
2012-04-15,1397.45,1397.45,1357.38,1370.26,10607327778
2012-04-22,1370.27,1392.76,1365.38,1378.53,10281922222
2012-04-29,1378.53,1406.64,1358.79,1403.36,10528288889
2012-05-06,1403.26,1415.32,1367.96,1369.1,10647705556
2012-05-13,1368.79,1373.91,1343.13,1353.39,10948144444
2012-05-20,1351.93,1351.93,1291.98,1295.22,11810738890
2012-05-27,1295.73,1328.49,1295.73,1317.82,10460605555
2012-06-03,1318.9,1334.93,1277.25,1278.04,9001611110
2012-06-10,1278.29,1329.05,1266.74,1325.66,10799377777
2012-06-17,1325.72,1343.32,1306.62,1342.84,10320138888
2012-06-24,1342.42,1363.46,1324.41,1335.02,11186911112
2012-07-01,1334.9,1362.17,1309.27,1362.16,10423066668
2012-07-08,1362.33,1374.81,1348.03,1354.68,6224833333
2012-07-15,1354.66,1361.54,1325.41,1356.78,9260622221
2012-07-22,1356.5,1380.39,1345.07,1362.66,10022450000
2012-07-29,1362.34,1389.19,1329.24,1385.97,11197750000
2012-08-05,1385.94,1394.16,1354.65,1390.99,10788588889
2012-08-12,1391.04,1407.14,1391.04,1405.87,8841066667
2012-08-19,1405.87,1418.71,1397.32,1418.16,7846516667
2012-08-26,1417.85,1426.68,1398.04,1411.13,8177216665
2012-09-02,1411.13,1416.17,1397.01,1406.58,7300744445
2012-09-09,1406.54,1437.92,1396.56,1437.92,7922172222
2012-09-16,1437.92,1474.51,1428.98,1465.77,11123911111
2012-09-23,1465.42,1467.07,1449.98,1460.15,10293094444
2012-09-30,1459.76,1463.24,1430.53,1440.67,9429866666
2012-10-07,1440.9,1470.96,1439.01,1460.93,9526283333
2012-10-14,1460.93,1460.93,1425.53,1428.59,8654105555
2012-10-21,1428.75,1464.02,1427.24,1433.19,10257277777
2012-10-28,1433.21,1435.46,1403.28,1411.94,9437450000
2012-11-04,1410.99,1434.27,1405.95,1414.2,6244155555
2012-11-11,1414.02,1433.38,1373.03,1379.85,10006316667
2012-11-18,1379.86,1388.81,1343.35,1359.88,10059655556
2012-11-25,1359.88,1409.16,1359.88,1409.15,5974450001
2012-12-02,1409.15,1419.7,1385.43,1416.18,9418988889
2012-12-09,1416.34,1423.73,1398.23,1418.07,9405983333
2012-12-16,1418.07,1438.59,1411.88,1413.58,9399355556
2012-12-23,1413.54,1448,1413.54,1430.15,11412994444
2012-12-30,1430.15,1430.15,1401.58,1402.43,4883805556
2013-01-06,1402.43,1467.94,1398.11,1466.47,8144972222
2013-01-13,1466.47,1472.75,1451.64,1472.05,10001916667
2013-01-20,1472.05,1485.98,1463.76,1485.98,9458272221
2013-01-27,1485.98,1503.26,1481.16,1502.96,7943711111
2013-02-03,1502.96,1514.41,1496.33,1513.17,10500661111
2013-02-10,1513.17,1518.31,1495.02,1517.93,9567033333
2013-02-17,1517.93,1524.69,1513.61,1519.79,9490333333
2013-02-24,1519.79,1530.94,1497.29,1515.6,8713000000
2013-03-03,1515.6,1525.84,1485.01,1518.2,10636727778
2013-03-10,1518.2,1552.48,1512.29,1551.18,9993877778
2013-03-17,1551.15,1563.62,1547.36,1560.7,10041627777
2013-03-24,1560.7,1561.56,1538.57,1556.89,9167505557
2013-03-31,1556.89,1570.28,1546.22,1569.19,6814488889
2013-04-07,1569.18,1573.66,1539.5,1553.28,9439977778
2013-04-14,1553.26,1597.35,1548.63,1588.85,8996383334
2013-04-21,1588.84,1588.84,1536.03,1555.25,11125450000
2013-04-28,1555.25,1592.64,1548.19,1582.24,9583594444
2013-05-05,1582.34,1618.46,1581.28,1614.42,9520805555
2013-05-12,1614.4,1635.01,1614.21,1633.7,9150216667
2013-05-19,1632.1,1667.47,1626.74,1667.47,9433150000
2013-05-26,1665.71,1687.18,1635.53,1649.6,9918472223
2013-06-02,1652.63,1674.21,1630.74,1630.74,8134866668
2013-06-09,1631.71,1646.53,1598.23,1643.38,10087572222
2013-06-16,1644.67,1648.69,1608.07,1626.73,8852783333
2013-06-23,1630.64,1654.19,1577.7,1592.43,11366250000
2013-06-30,1588.77,1620.07,1560.33,1606.28,11330500001
2013-07-07,1609.78,1632.07,1604.57,1631.89,6123338889
2013-07-14,1634.2,1680.19,1634.2,1680.19,8981316666
2013-07-21,1679.59,1693.12,1671.84,1692.09,8674055555
2013-07-28,1694.41,1698.78,1676.03,1691.65,8498166666
2013-08-04,1690.32,1709.67,1681.86,1709.67,9400133334
2013-08-11,1708.01,1709.24,1684.91,1691.42,8283372223
2013-08-18,1688.37,1696.81,1652.61,1655.83,8519050000
2013-08-25,1655.25,1664.85,1639.43,1663.5,7750516667
2013-09-01,1664.29,1669.51,1627.47,1632.97,7608733333
2013-09-08,1635.95,1664.83,1633.41,1655.17,7291527778
2013-09-15,1656.85,1689.97,1656.85,1687.99,8762683334
2013-09-22,1691.7,1729.86,1691.7,1709.91,10365533333
2013-09-29,1711.44,1711.44,1687.11,1691.75,8505688887
2013-10-06,1687.26,1696.55,1670.36,1690.5,8808800000
2013-10-13,1687.15,1703.44,1646.47,1703.2,8962516667
2013-10-20,1699.86,1745.31,1692.13,1744.5,9173877778
2013-10-27,1745.2,1759.82,1740.5,1759.77,9702416667
2013-11-03,1759.42,1775.22,1752.7,1761.64,9820344444
2013-11-10,1763.4,1774.54,1746.2,1770.61,10007788889
2013-11-17,1769.96,1798.22,1760.64,1798.18,8598027777
2013-11-24,1798.82,1804.84,1777.23,1804.76,8785488889
2013-12-01,1806.33,1813.55,1800.58,1805.81,5909750000
2013-12-08,1806.55,1810.02,1779.09,1805.09,9260311111
2013-12-15,1806.21,1811.52,1772.28,1775.32,8936999999
2013-12-22,1777.48,1823.75,1767.99,1818.32,10779222222
2013-12-29,1822.92,1844.89,1822.92,1841.4,4552422222
2014-01-05,1841.47,1849.44,1827.74,1831.37,5811983333
2014-01-12,1832.31,1843.23,1823.73,1842.37,9653111111
2014-01-19,1841.26,1850.84,1815.52,1838.7,9911027778
2014-01-26,1841.05,1849.31,1790.29,1790.29,8748522223
2014-02-02,1791.03,1798.77,1770.45,1782.59,10585694444
2014-02-09,1782.68,1798.03,1737.92,1797.02,11322300000
2014-02-16,1796.2,1841.65,1791.83,1838.63,9301211112
2014-02-23,1839.03,1847.5,1824.58,1836.25,7717522223
2014-03-02,1836.78,1867.92,1836.78,1859.45,10395405555
2014-03-09,1857.68,1883.57,1834.44,1878.04,9728983333
2014-03-16,1877.86,1882.35,1839.57,1841.13,9245033334
2014-03-23,1842.81,1883.97,1842.81,1866.52,9821188888
2014-03-30,1867.67,1875.92,1842.11,1857.62,9321866668
2014-04-06,1859.16,1897.28,1859.16,1865.09,9100833334
2014-04-13,1863.92,1872.53,1814.36,1815.69,10185488889
2014-04-20,1818.18,1869.63,1815.8,1864.85,7413605555
2014-04-27,1865.79,1884.89,1859.7,1863.4,8526950001
2014-05-04,1865,1891.33,1850.61,1881.14,10021127778
2014-05-11,1879.45,1889.07,1859.79,1878.48,8951322223
2014-05-18,1880.03,1902.17,1862.36,1877.86,8594316667
2014-05-25,1876.66,1901.26,1868.14,1900.53,7558427778
2014-06-01,1902.01,1924.03,1902.01,1923.57,6588894444
2014-06-08,1923.87,1949.44,1915.98,1949.44,7859827778
2014-06-15,1948.97,1955.55,1925.78,1936.16,7702150000
2014-06-22,1934.84,1963.91,1930.91,1962.87,9028333333
2014-06-29,1962.92,1968.17,1944.69,1960.96,8879705555
2014-07-06,1960.79,1985.59,1958.22,1985.44,6152866667
2014-07-13,1984.22,1984.22,1952.86,1967.57,8162672222
2014-07-20,1969.86,1983.94,1955.59,1978.22,8862416667
2014-07-27,1976.93,1991.39,1965.77,1978.34,7896583333
2014-08-03,1978.25,1984.85,1916.37,1925.15,9676405555
2014-08-10,1926.62,1942.92,1904.78,1931.59,9004105555
2014-08-17,1933.43,1964.04,1928.29,1955.06,7637472222
2014-08-24,1958.36,1994.76,1958.36,1988.4,7119405555
2014-08-31,1991.74,2005.04,1990.52,2003.37,6428727777
2014-09-07,2004.07,2011.17,1990.1,2007.71,6400372222
2014-09-14,2007.17,2007.17,1980.26,1985.54,8184783333
2014-09-21,1986.04,2019.26,1978.48,2010.4,9589900000
2014-09-28,2009.08,2009.08,1965.99,1982.85,8969644445
2014-10-05,1978.96,1985.17,1926.03,1967.9,10448672222
2014-10-12,1970.01,1977.84,1906.05,1906.13,11323633334
2014-10-19,1905.65,1912.09,1820.66,1886.76,13783700001
2014-10-26,1885.62,1965.27,1882.3,1964.58,9971033333
2014-11-02,1962.97,2018.19,1951.37,2018.05,10450505556
2014-11-09,2018.21,2034.26,2001.01,2031.92,10362411110
2014-11-16,2032.01,2046.18,2030.17,2039.82,8984616666
2014-11-23,2038.29,2071.46,2034.46,2063.5,9447022223
2014-11-30,2065.07,2075.76,2064.75,2067.56,6539388889
2014-12-07,2065.78,2079.47,2049.57,2075.37,10159055555
2014-12-14,2074.84,2075.78,2002.33,2002.33,11089544445
2014-12-21,2005.03,2077.85,1972.56,2070.65,14128861111
2014-12-28,2069.28,2092.7,2069.28,2088.77,5314266667
2015-01-04,2087.63,2093.55,2046.04,2058.2,5670783333
2015-01-11,2054.44,2064.43,1992.44,2044.81,10757144445
2015-01-18,2046.13,2056.93,1988.12,2019.42,11264205556
2015-01-25,2020.76,2064.62,2004.49,2051.82,8568900000
2015-02-01,2050.42,2057.62,1989.18,1994.99,10866050000
2015-02-08,1996.67,2072.4,1980.9,2055.47,11567283334
2015-02-15,2053.47,2097.03,2041.88,2096.99,10073361112
2015-02-22,2096.47,2110.61,2085.44,2110.3,7366927777
2015-03-01,2109.83,2119.59,2103,2104.5,9201072223
2015-03-08,2105.23,2117.52,2067.27,2071.26,9471944445
2015-03-15,2072.25,2083.49,2039.69,2053.4,9627211111
2015-03-22,2055.35,2113.92,2055.35,2108.1,10836105555
2015-03-29,2107.99,2114.86,2045.5,2061.02,9165633333
2015-04-05,2064.11,2088.97,2048.38,2066.96,7185261111
2015-04-12,2064.87,2102.61,2056.52,2102.06,8867983332
2015-04-19,2102.03,2111.91,2072.37,2081.18,9602872222
2015-04-26,2084.11,2120.92,2084.11,2117.69,9224722222
2015-05-03,2119.29,2125.92,2077.59,2108.29,10527255556
2015-05-10,2110.23,2120.95,2067.93,2116.1,9863233333
2015-05-17,2115.56,2123.89,2085.57,2122.73,8791261111
2015-05-24,2121.3,2134.72,2120.01,2126.06,8251344444
2015-05-31,2125.34,2126.22,2099.18,2107.39,7432127778
2015-06-07,2108.64,2121.92,2085.67,2092.83,8669322222
2015-06-14,2092.34,2115.02,2072.14,2094.11,8452250000
2015-06-21,2091.34,2126.65,2072.49,2109.99,9541044445
2015-06-28,2112.5,2129.87,2095.38,2101.49,9702094444
2015-07-05,2098.63,2098.63,2056.32,2076.78,8045166667
2015-07-12,2073.95,2083.74,2044.02,2076.62,10036488889
2015-07-19,2080.03,2128.91,2080.03,2126.64,8861383333
2015-07-26,2126.85,2132.82,2077.09,2079.65,9959155556
2015-08-02,2078.19,2114.24,2063.52,2103.84,10696744444
2015-08-09,2104.49,2112.66,2067.91,2077.57,10467250000
2015-08-16,2080.98,2105.35,2052.09,2091.54,9727422223
2015-08-23,2089.7,2103.47,1970.89,1970.89,10150727777
2015-08-30,1965.15,1993.48,1867.01,1988.87,14494427778
2015-09-06,1986.73,1986.73,1903.07,1921.22,10398533333
2015-09-13,1927.3,1988.63,1927.3,1961.05,7803155556
2015-09-20,1963.06,2020.86,1948.27,1958.03,11153205555
2015-09-27,1960.84,1979.64,1908.92,1931.34,10045300001
2015-10-04,1929.18,1951.36,1871.91,1951.36,11859050000
2015-10-11,1954.33,2020.13,1954.33,2014.89,11583000000
2015-10-18,2015.65,2033.54,1990.73,2033.11,9600822222
2015-10-25,2031.73,2079.74,2017.22,2075.15,10436622222
2015-11-01,2075.08,2094.32,2058.84,2079.36,11425516667
2015-11-08,2080.76,2116.48,2080.76,2099.2,11406588889
2015-11-15,2096.56,2096.56,2022.02,2023.04,10939622222
2015-11-22,2022.08,2097.06,2019.39,2089.17,10918161112
2015-11-29,2089.41,2095.61,2070.29,2090.11,6551494444
2015-12-06,2090.95,2104.27,2042.35,2091.69,11366216667
2015-12-13,2090.42,2090.42,2008.8,2012.37,11454916667
2015-12-20,2013.37,2076.72,1993.26,2005.55,13673272223
2015-12-27,2010.27,2067.36,2005.93,2060.99,6765050000
2016-01-03,2057.77,2081.56,2043.62,2043.94,5587372222
2016-01-10,2038.2,2038.2,1918.46,1922.03,12272050000
2016-01-17,1926.12,1950.33,1857.83,1880.33,14050638889
2016-01-24,1888.66,1908.85,1812.29,1906.9,11847216666
2016-01-31,1906.28,1940.24,1872.7,1940.24,13168855556
2016-02-07,1936.94,1947.2,1872.23,1880.05,13378850001
2016-02-14,1873.25,1881.6,1810.1,1864.78,14160316667
2016-02-21,1871.44,1930.68,1871.44,1917.78,10089750000
2016-02-28,1924.44,1962.96,1891,1948.05,11516294444
2016-03-06,1947.13,2009.13,1931.81,1999.99,14003427778
2016-03-13,1996.11,2022.37,1969.25,2022.19,12279644444
2016-03-20,2019.27,2052.36,2005.23,2049.58,12299316666
2016-03-27,2047.88,2056.6,2022.49,2035.94,7690161111
2016-04-03,2037.89,2075.07,2028.31,2072.78,9826111112
2016-04-10,2073.19,2074.02,2033.8,2047.6,10306783335
2016-04-17,2050.23,2087.84,2039.74,2080.73,10814849999
2016-04-24,2078.83,2111.05,2073.65,2091.58,10758033334
2016-05-01,2089.37,2099.89,2052.28,2065.3,11106444445
2016-05-08,2067.17,2083.42,2039.45,2057.14,11043300000
2016-05-15,2057.55,2084.87,2043.13,2046.61,10318372222
2016-05-22,2046.53,2071.88,2025.91,2052.32,10592255555
2016-05-29,2052.23,2099.06,2047.26,2099.06,9362288889
2016-06-05,2100.13,2105.26,2085.1,2099.13,8500044445
2016-06-12,2100.83,2120.55,2089.96,2096.07,9635633333
2016-06-19,2091.75,2098.12,2050.37,2071.22,10709683333
2016-06-26,2075.58,2113.32,2032.57,2037.41,11535483334
2016-07-03,2031.45,2108.71,1991.68,2102.95,12300266666
2016-07-10,2095.05,2131.71,2074.02,2129.9,8211005556
2016-07-17,2131.72,2169.05,2131.72,2161.74,9689827778
2016-07-24,2162.04,2175.63,2159.01,2175.03,8695383334
2016-07-31,2173.71,2177.09,2159.07,2173.6,10110094445
2016-08-07,2173.15,2182.87,2147.58,2182.87,10285300000
2016-08-14,2183.76,2188.45,2172,2184.05,9078122223
2016-08-21,2186.08,2193.81,2168.5,2183.87,8916227778
2016-08-28,2181.58,2193.42,2160.39,2169.04,8488316667
2016-09-04,2170.19,2184.87,2157.09,2179.98,8839561111
2016-09-11,2181.61,2187.87,2127.81,2127.81,8182705555
2016-09-18,2120.86,2163.3,2119.12,2139.16,11224627778
2016-09-25,2143.99,2179.99,2135.91,2164.69,9381022221
2016-10-02,2158.54,2175.3,2141.55,2168.27,10537755555
2016-10-09,2164.33,2165.86,2144.01,2153.74,9931350000
2016-10-16,2160.39,2169.6,2114.72,2132.98,8966955556
2016-10-23,2132.95,2148.44,2124.43,2141.16,8971711111
2016-10-30,2148.5,2154.79,2119.36,2126.41,10615666667
2016-11-06,2129.78,2133.25,2083.79,2085.18,11348744444
2016-11-13,2100.59,2182.3,2100.59,2164.45,14087127777
2016-11-20,2165.64,2189.89,2156.08,2181.9,11735116668
2016-11-27,2186.43,2213.35,2186.43,2213.35,6982327777
2016-12-04,2210.21,2214.1,2187.44,2191.95,11994127777
2016-12-11,2200.65,2259.8,2199.97,2259.53,11298572222
2016-12-18,2258.83,2277.53,2248.44,2258.07,12437561112
2016-12-25,2259.24,2272.56,2256.08,2263.79,7942361112
2017-01-01,2266.23,2273.82,2233.62,2238.83,5214838888
2017-01-08,2251.57,2282.1,2245.13,2276.98,8131738889
2017-01-15,2273.59,2279.27,2254.25,2274.64,9455672223
2017-01-22,2269.14,2276.96,2258.41,2271.31,7550655556
2017-01-29,2267.78,2300.99,2257.02,2294.69,9753300001
